series,index,velocity,inp_acc,velocity_norm,inp_acc_norm
2,945,45.77934848344232,200.0,0.6728162677629738,0.6666666666666666
2,946,45.896799437162365,200.0,0.6745424372027967,0.6666666666666666
2,947,46.01297222110502,200.0,0.6762498214600497,0.6666666666666666
2,948,46.1278775626684,200.0,0.6779385781946431,0.6666666666666666
2,949,46.24152617594981,200.0,0.6796088648710052,0.6666666666666666
2,950,46.35392876022439,200.0,0.6812608387357248,0.6666666666666666
2,951,46.46509599784096,200.0,0.6828946567866251,0.6666666666666666
2,952,46.575038551504925,200.0,0.6845104757328312,0.6666666666666666
2,953,46.68376706296301,200.0,0.68610845197544,0.6666666666666666
2,954,46.791292151017714,200.0,0.6876887415783385,0.6666666666666666
2,955,46.89762440929458,200.0,0.6892515002353894,0.6666666666666666
2,956,47.002774404805855,200.0,0.6907968832493215,0.6666666666666666
2,957,47.10675267594265,200.0,0.6923250455022205,0.6666666666666666
2,958,47.20956973060522,200.0,0.6938361414280498,0.6666666666666666
2,959,47.31123604497733,200.0,0.6953303249946378,0.6666666666666666
2,960,47.411762061656674,200.0,0.6968077496762,0.6666666666666666
2,961,47.51115818785347,200.0,0.6982685684268646,0.6666666666666666
2,962,47.60943479431944,200.0,0.6997129336649318,0.6666666666666666
2,963,47.70660221379691,200.0,0.7011409972500795,0.6666666666666666
2,964,47.80267073946583,200.0,0.7025529104605401,0.6666666666666666
2,965,47.89765062336996,200.0,0.70394882396997,0.6666666666666666
2,966,47.99155207540425,200.0,0.7053288878325671,0.6666666666666666
2,967,48.08438526236507,200.0,0.7066932514691119,0.6666666666666666
2,968,48.17616030578986,200.0,0.7080420636352174,0.6666666666666666
2,969,48.26688728149729,200.0,0.7093754724145707,0.6666666666666666
2,970,48.35657621858351,200.0,0.7106936252041808,0.6666666666666666
2,971,48.44523709743845,200.0,0.7119966686852242,0.6666666666666666
2,972,48.53287984968188,200.0,0.7132847488221058,0.6666666666666666
2,973,48.61951435627544,200.0,0.7145580108347105,0.6666666666666666
2,974,48.705150447599856,200.0,0.7158165991995393,0.6666666666666666
2,975,48.78979790111532,200.0,0.7170606576153229,0.6666666666666666
2,976,48.87346644221204,200.0,0.7182903290155227,0.6666666666666666
2,977,48.95616574151498,200.0,0.7195057555287186,0.6666666666666666
2,978,49.03790541539622,200.0,0.7207070784861397,0.6666666666666666
2,979,49.11869502451704,200.0,0.7218944384002364,0.6666666666666666
2,980,49.19854407388776,200.0,0.7230679749655604,0.6666666666666666
2,981,49.27746201090238,200.0,0.7242278270298801,0.6666666666666666
2,982,49.35545822576244,200.0,0.7253741326004096,0.6666666666666666
2,983,49.43254205016697,200.0,0.7265070288245555,0.6666666666666666
2,984,49.50872275688617,200.0,0.727626651983651,0.6666666666666666
2,985,49.584009559809815,200.0,0.7287331374936666,0.6666666666666666
2,986,49.658411612266015,200.0,0.729826619880503,0.6666666666666666
2,987,49.73193800724603,200.0,0.7309072327832928,0.6666666666666666
2,988,49.80459777714878,200.0,0.7319751089506473,0.6666666666666666
2,989,49.876399892188665,200.0,0.7330303802172556,0.6666666666666666
2,990,49.94735326143783,200.0,0.7340731775192028,0.6666666666666666
2,991,50.01746673133911,200.0,0.7351036308721148,0.6666666666666666
2,992,50.08674908629,200.0,0.7361218693797411,0.6666666666666666
2,993,50.15520904704332,200.0,0.7371280212104494,0.6666666666666666
2,994,50.22285527148783,200.0,0.738122213608698,0.6666666666666666
2,995,50.28969635395822,200.0,0.7391045728848951,0.6666666666666666
2,996,50.35574082487539,200.0,0.7400752244101115,0.6666666666666666
2,997,50.420997150587006,200.0,0.7410342926137382,0.6666666666666666
2,998,50.485473733372935,200.0,0.7419819009835652,0.6666666666666666
2,999,50.54917891115843,200.0,0.742918172061567,0.6666666666666666
2,1000,50.612120956985066,200.0,0.7438432274361266,0.6666666666666666
2,1001,50.67430807926812,200.0,0.7447571877458182,0.6666666666666666
2,1002,50.73574842143936,200.0,0.7456601726741573,0.6666666666666666
2,1003,50.79645006238116,200.0,0.7465523009559812,0.6666666666666666
2,1004,50.85642101540248,200.0,0.7474336903623985,0.6666666666666666
2,1005,50.91566922896665,200.0,0.7483044577114857,0.6666666666666666
2,1006,50.97420258632464,200.0,0.7491647188628973,0.6666666666666666
2,1007,51.03202890527427,200.0,0.7500145887143268,0.6666666666666666
2,1008,51.08915593902642,200.0,0.7508541812142374,0.6666666666666666
2,1009,51.14559137491732,200.0,0.7516836093429367,0.6666666666666666
2,1010,51.20134283598943,200.0,0.7525029851358105,0.6666666666666666
2,1011,51.2564178792385,200.0,0.7533124196575606,0.6666666666666666
2,1012,51.31082399715032,200.0,0.7541120230247894,0.6666666666666666
2,1013,51.36456861750799,200.0,0.7549019044031683,0.6666666666666666
2,1014,51.41765910211672,200.0,0.7556821719886953,0.6666666666666666
2,1015,51.4701027493057,200.0,0.7564529330444654,0.6666666666666666
2,1016,51.52190679190549,200.0,0.7572142938709443,0.6666666666666666
2,1017,51.57307839897833,200.0,0.7579663598313989,0.6666666666666666
2,1018,51.62362467402174,200.0,0.7587092353254948,0.6666666666666666
2,1019,51.67355265787484,200.0,0.7594430238320116,0.6666666666666666
2,1020,51.72286932612541,200.0,0.7601678278707333,0.6666666666666666
2,1021,51.77158159074068,200.0,0.7608837490264174,0.6666666666666666
2,1022,51.81969630052591,200.0,0.7615908879555331,0.6666666666666666
2,1023,51.8672202404127,200.0,0.7622893443758028,0.6666666666666666
2,1024,51.91416013228531,200.0,0.7629792170783457,0.6666666666666666
2,1025,51.960522634939394,200.0,0.7636606039270719,0.6666666666666666
2,1026,52.00631434445064,200.0,0.7643336018640998,0.6666666666666666
2,1027,52.05154179430261,200.0,0.7649983069116356,0.6666666666666666
2,1028,52.09621145577803,200.0,0.7656548141777231,0.6666666666666666
2,1029,52.14032973819956,200.0,0.766303217859783,0.6666666666666666
2,1030,52.18390298952993,200.0,0.7669436112534329,0.6666666666666666
2,1031,52.22693749569819,200.0,0.7675760867425855,0.6666666666666666
2,1032,52.26943948190878,200.0,0.7682007358186873,0.6666666666666666
2,1033,52.31141511198431,200.0,0.7688176490710598,0.6666666666666666
2,1034,52.35287048962106,200.0,0.7694269162053519,0.6666666666666666
2,1035,52.39381165815766,200.0,0.7700286260401392,0.6666666666666666
2,1036,52.43424460202879,200.0,0.7706228665282905,0.6666666666666666
2,1037,52.47417524398944,200.0,0.771209724716171,0.6666666666666666
2,1038,52.51360944924406,200.0,0.7717892868043298,0.6666666666666666
2,1039,52.55255302387745,200.0,0.7723616381244378,0.6666666666666666
2,1040,52.59101171495836,200.0,0.772926863140811,0.6666666666666666
2,1041,52.62899121129669,200.0,0.7734850454615384,0.6666666666666666
2,1042,52.66649714401558,200.0,0.7740362678468901,0.6666666666666666
2,1043,52.70353508693464,200.0,0.7745806122149502,0.6666666666666666
2,1044,52.74011055661016,200.0,0.7751181596422069,0.6666666666666666
2,1045,52.77622901262322,200.0,0.7756489903677873,0.6666666666666666
2,1046,52.811895858283066,200.0,0.7761731838037952,0.6666666666666666
2,1047,52.84711644082408,200.0,0.776690818538205,0.6666666666666666
2,1048,52.88189605146296,200.0,0.7772019723357031,0.6666666666666666
2,1049,52.91623992707096,200.0,0.7777067221622641,0.6666666666666666
2,1050,52.95015324898549,200.0,0.7782051441676849,0.6666666666666666
2,1051,52.9836411439496,200.0,0.7786973136993929,0.6666666666666666
2,1052,53.01670868491689,200.0,0.7791833053142748,0.6666666666666666
2,1053,53.04936089093203,200.0,0.7796631927769214,0.6666666666666666
2,1054,53.08160272714006,200.0,0.7801370490597639,0.6666666666666666
2,1055,53.11343910721777,200.0,0.7806049463788076,0.6666666666666666
2,1056,53.14487489093646,200.0,0.7810669561578122,0.6666666666666666
2,1057,53.175914886031855,200.0,0.781523149055774,0.6666666666666666
2,1058,53.20656384971644,200.0,0.7819735949891521,0.6666666666666666
2,1059,53.23682648611012,200.0,0.7824183630941073,0.6666666666666666
2,1060,53.26670744961652,200.0,0.7828575217761232,0.6666666666666666
2,1061,53.296211343597086,200.0,0.7832911386905199,0.6666666666666666
2,1062,53.32534272139405,200.0,0.7837192807574879,0.6666666666666666
2,1063,53.35410608665744,200.0,0.7841420141668943,0.6666666666666666
2,1064,53.38250589371629,200.0,0.7845594043837394,0.6666666666666666
2,1065,53.41054654839236,200.0,0.784971516160114,0.6666666666666666
2,1066,53.43823240682565,200.0,0.7853784135179398,0.6666666666666666
2,1067,53.46556777817151,200.0,0.7857801597886078,0.6666666666666666
2,1068,53.49255692339688,200.0,0.7861768175952871,0.6666666666666666
2,1069,53.51920405627297,200.0,0.7865684488675136,0.6666666666666666
2,1070,53.54551334440283,200.0,0.7869551148562931,0.6666666666666666
2,1071,53.57148890701051,200.0,0.7873368761016081,0.6666666666666666
2,1072,53.597134819346905,200.0,0.78771379249717,0.6666666666666666
2,1073,53.62245511018501,200.0,0.7880859232536076,0.6666666666666666
2,1074,53.64745376275831,200.0,0.7884533269122584,0.6666666666666666
2,1075,53.67213471530132,200.0,0.7888160613531129,0.6666666666666666
2,1076,53.69650186222763,200.0,0.7891741838121279,0.6666666666666666
2,1077,53.72055905439717,200.0,0.7895277508851547,0.6666666666666666
2,1078,53.744310097369215,200.0,0.789876818502264,0.6666666666666666
2,1079,53.76775875469906,200.0,0.7902214419761963,0.6666666666666666
2,1080,53.790908746288274,200.0,0.790561675978116,0.6666666666666666
2,1081,53.813763751690686,200.0,0.7908975745861994,0.6666666666666666
2,1082,53.836327405326486,200.0,0.7912291912152963,0.6666666666666666
2,1083,53.85860330169246,200.0,0.791556578693505,0.6666666666666666
2,1084,53.880594994186495,200.0,0.7918797892448954,0.6666666666666666
2,1085,53.90230599471221,200.0,0.792198874483699,0.6666666666666666
2,1086,53.92373977473116,200.0,0.7925138854297726,0.6666666666666666
2,1087,53.94489976753839,200.0,0.7928248725420423,0.6666666666666666
2,1088,53.96578936280082,200.0,0.7931318856382341,0.6666666666666666
2,1089,53.98641191420284,200.0,0.7934349740072413,0.6666666666666666
2,1090,54.00677073516135,200.0,0.7937341863461481,0.6666666666666666
2,1091,54.02686910088607,200.0,0.7940295707905102,0.6666666666666666
2,1092,54.04671024831549,200.0,0.7943211749134135,0.6666666666666666
2,1093,54.06629737729502,200.0,0.794609045742789,0.6666666666666666
2,1094,54.08563364782365,200.0,0.7948932297209474,0.6666666666666666
2,1095,54.10472218680683,200.0,0.795173772803826,0.6666666666666666
2,1096,54.123566080907786,200.0,0.7954507203559238,0.6666666666666666
2,1097,54.14216838255086,200.0,0.7957241172385339,0.6666666666666666
2,1098,54.16053210713397,200.0,0.7959940077687738,0.6666666666666666
2,1099,54.17866023506952,200.0,0.7962604357495814,0.6666666666666666
2,1100,54.19655571158831,200.0,0.7965234444668322,0.6666666666666666
2,1101,54.21422144768246,200.0,0.7967830767031986,0.6666666666666666
2,1102,54.23166031901803,200.0,0.7970393747221676,0.6666666666666666
2,1103,54.24887516742139,200.0,0.7972923802898865,0.6666666666666666
2,1104,54.26586880068677,200.0,0.7975421346723343,0.6666666666666666
2,1105,54.28264399417234,200.0,0.7977886786587792,0.6666666666666666
2,1106,54.2992034882857,200.0,0.7980320525248233,0.6666666666666666
2,1107,54.31554999318477,200.0,0.7982722961014906,0.6666666666666666
2,1108,54.33168618489999,200.0,0.798509448718236,0.6666666666666666
2,1109,54.34761470772258,200.0,0.7987435492380445,0.6666666666666666
2,1110,54.36333817519021,200.0,0.7989746360719188,0.6666666666666666
2,1111,54.37885916831931,200.0,0.7992027471528983,0.6666666666666666
2,1112,54.39418023766643,200.0,0.7994279199663558,0.6666666666666666
2,1113,54.409303904482975,200.0,0.7996501915669679,0.6666666666666666
2,1114,54.42423265677963,200.0,0.7998695985208748,0.6666666666666666
2,1115,54.43896895479512,200.0,0.8000861769860536,0.6666666666666666
2,1116,54.45351522717192,200.0,0.800299962656113,0.6666666666666666
2,1117,54.46787387643184,200.0,0.8005109908407686,0.6666666666666666
2,1118,54.482047273456224,200.0,0.8007192963847175,0.6666666666666666
2,1119,54.49603776074018,200.0,0.8009249137154661,0.6666666666666666
2,1120,54.50984765270072,200.0,0.801127876847859,0.6666666666666666
2,1121,54.52347923500157,200.0,0.801328219374155,0.6666666666666666
2,1122,54.53693476752063,200.0,0.8015259745076408,0.6666666666666666
2,1123,54.5502164796951,200.0,0.8017211750142178,0.6666666666666666
2,1124,54.56332657704535,200.0,0.801913853308283,0.6666666666666666
2,1125,54.57626723659517,200.0,0.8021040413854211,0.6666666666666666
2,1126,54.58904060717401,200.0,0.8022917708268463,0.6666666666666666
2,1127,54.6016488133086,200.0,0.8024770728565973,0.6666666666666666
2,1128,54.61409395422592,200.0,0.8026599783268838,0.6666666666666666
2,1129,54.62637810145026,200.0,0.8028405176827709,0.6666666666666666
2,1130,54.6385033031371,200.0,0.8030187210258737,0.6666666666666666
2,1131,54.65047158030804,200.0,0.8031946180590221,0.6666666666666666
2,1132,54.6622849304778,200.0,0.8033682381395671,0.6666666666666666
2,1133,54.67394532703963,200.0,0.803539610270348,0.6666666666666666
2,1134,54.68545471663476,200.0,0.803708763061031,0.6666666666666666
2,1135,54.69681502507098,200.0,0.8038757248150948,0.6666666666666666
2,1136,54.70802815023802,200.0,0.804040523425708,0.6666666666666666
2,1137,54.71909596943724,200.0,0.804203186483453,0.6666666666666666
2,1138,54.73002033679337,200.0,0.8043637412382871,0.6666666666666666
2,1139,54.74080308352069,200.0,0.8045222146034537,0.6666666666666666
2,1140,54.75144601818653,200.0,0.8046786331593558,0.6666666666666666
2,1141,54.7619509269724,200.0,0.804833023157393,0.6666666666666666
2,1142,54.77231957393248,200.0,0.8049854105237609,0.6666666666666666
2,1143,54.78255370124976,200.0,0.8051358208632159,0.6666666666666666
2,1144,54.79265502948956,200.0,0.8052842794628006,0.6666666666666666
2,1145,54.80262525785065,200.0,0.8054308112955347,0.6666666666666666
2,1146,54.81246606441389,200.0,0.8055754410240694,0.6666666666666666
2,1147,54.8221791063884,200.0,0.8057181930043051,0.6666666666666666
2,1148,54.831766020355374,200.0,0.8058590912889751,0.6666666666666666
2,1149,54.8412284225093,200.0,0.8059981596311903,0.6666666666666666
2,1150,54.85056790889696,200.0,0.8061354214879517,0.6666666666666666
2,1151,54.85978605565388,200.0,0.8062709000236264,0.6666666666666666
2,1152,54.86888441923845,200.0,0.8064046181133877,0.6666666666666666
2,1153,54.87786453666368,200.0,0.8065365983466211,0.6666666666666666
2,1154,54.88672792572662,200.0,0.8066668630302964,0.6666666666666666
2,1155,54.8954760852353,200.0,0.8067954341923032,0.6666666666666666
2,1156,54.90411049523351,200.0,0.8069223335847536,0.6666666666666666
2,1157,54.91263261722315,200.0,0.8070475826872516,0.6666666666666666
2,1158,54.921043894384304,200.0,0.8071712027101258,0.6666666666666666
2,1159,54.92934575179301,200.0,0.8072932145976309,0.6666666666666666
2,1160,54.93753959663679,200.0,0.8074136390311157,0.6666666666666666
2,1161,54.94562681842793,200.0,0.8075324964321567,0.6666666666666666
2,1162,54.95360878921448,200.0,0.8076498069656594,0.6666666666666666
2,1163,54.96148686378897,200.0,0.8077655905429264,0.6666666666666666
2,1164,54.969262379895056,200.0,0.8078798668246939,0.6666666666666666
2,1165,54.97693665843185,200.0,0.807992655224135,0.6666666666666666
2,1166,54.98451100365613,200.0,0.808103974909831,0.6666666666666666
2,1167,54.99198670338231,200.0,0.8082138448087114,0.6666666666666666
2,1168,54.99936502918041,200.0,0.8083222836089624,0.6666666666666666
2,1169,55.00664723657168,200.0,0.8084293097629026,0.6666666666666666
2,1170,55.01383456522235,200.0,0.8085349414898303,0.6666666666666666
2,1171,55.02092823913506,200.0,0.8086391967788369,0.6666666666666666
2,1172,55.0279294668383,200.0,0.8087420933915914,0.6666666666666666
2,1173,55.03483944157386,200.0,0.8088436488650947,0.6666666666666666
2,1174,55.041659341482045,200.0,0.8089438805144028,0.6666666666666666
2,1175,55.048390329785065,200.0,0.8090428054353207,0.6666666666666666
2,1176,55.05503355496821,200.0,0.809140440507066,0.6666666666666666
2,1177,55.061590150959184,200.0,0.8092368023949044,0.6666666666666666
2,1178,55.06806123730535,200.0,0.8093319075527546,0.6666666666666666
2,1179,55.074447919349055,200.0,0.8094257722257652,0.6666666666666666
2,1180,55.080751288400975,200.0,0.8095184124528618,0.6666666666666666
2,1181,55.0869724219116,200.0,0.8096098440692682,0.6666666666666666
2,1182,55.09311237382393,200.0,0.8097000825647198,0.6666666666666666
2,1183,55.09917220562727,200.0,0.8097891435398595,0.6666666666666666
2,1184,55.10515295416017,200.0,0.8098770422330397,0.6666666666666666
2,1185,55.11105564307688,200.0,0.8099637936888439,0.6666666666666666
2,1186,55.1168812829981,200.0,0.8100494127603024,0.6666666666666666
2,1187,55.12263087220023,200.0,0.810133914119022,0.6666666666666666
2,1188,55.1283053948572,200.0,0.8102173122293462,0.6666666666666666
2,1189,55.133905824321374,200.0,0.8102996213965752,0.6666666666666666
2,1190,55.13943311921671,200.0,0.8103808557095461,0.6666666666666666
2,1191,55.14488822712003,200.0,0.810461029094737,0.6666666666666666
2,1192,55.15027208379686,200.0,0.8105401553050365,0.6666666666666666
2,1193,55.15558561306479,200.0,0.8106182479177348,0.6666666666666666
2,1194,55.16082972694122,200.0,0.8106953203366957,0.6666666666666666
2,1195,55.16600532578955,200.0,0.8107713857945041,0.6666666666666666
2,1196,55.17111329846343,200.0,0.810846457354588,0.6666666666666666
2,1197,55.17615452244962,200.0,0.8109205479133161,0.6666666666666666
2,1198,55.18112986400898,200.0,0.8109936702020709,0.6666666666666666
2,1199,55.186040178315935,200.0,0.8110658367892984,0.6666666666666666
2,1200,55.19088630959628,200.0,0.8111370600825332,0.6666666666666666
2,1201,55.19566909126344,200.0,0.811207352330401,0.6666666666666666
2,1202,55.20038934605305,200.0,0.8112767256245969,0.6666666666666666
2,1203,55.20504788615597,200.0,0.8113451919018397,0.6666666666666666
2,1204,55.20964551334981,200.0,0.8114127629458061,0.6666666666666666
2,1205,55.21418301912888,200.0,0.811479450389039,0.6666666666666666
2,1206,55.21866118483259,200.0,0.8115452657148357,0.6666666666666666
2,1207,55.223080781772296,200.0,0.8116102202591114,0.6666666666666666
2,1208,55.227442571356825,200.0,0.8116743252122454,0.6666666666666666
2,1209,55.23174730521628,200.0,0.8117375916208986,0.6666666666666666
2,1210,55.23599572532458,200.0,0.8118000303898162,0.6666666666666666
2,1211,55.240188564120416,200.0,0.8118616522836045,0.6666666666666666
2,1212,55.24432654462685,200.0,0.8119224679284891,0.6666666666666666
2,1213,55.248410380569446,200.0,0.8119824878140505,0.6666666666666666
2,1214,55.25244077649302,200.0,0.8120417222949406,0.6666666666666666
2,1215,55.25641842787696,200.0,0.8121001815925772,0.6666666666666666
2,1216,55.26034402124927,200.0,0.8121578757968202,0.6666666666666666
2,1217,55.2642182342991,200.0,0.8122148148676253,0.6666666666666666
2,1218,55.26804173598806,200.0,0.8122710086366799,0.6666666666666666
2,1219,55.2718151866601,200.0,0.8123264668090187,0.6666666666666666
2,1220,55.27553923815017,200.0,0.8123811989646196,0.6666666666666666
2,1221,55.27921453389149,200.0,0.8124352145599812,0.6666666666666666
2,1222,55.28284170902158,200.0,0.8124885229296805,0.6666666666666666
2,1223,55.28642139048695,200.0,0.8125411332879119,0.6666666666666666
2,1224,55.28995419714664,200.0,0.8125930547300084,0.6666666666666666
2,1225,55.29344073987436,200.0,0.8126442962339435,0.6666666666666666
2,1226,55.29688162165953,200.0,0.8126948666618156,0.6666666666666666
2,1227,55.30027743770701,200.0,0.8127447747613138,0.6666666666666666
2,1228,55.30362877553567,200.0,0.8127940291671668,0.6666666666666666
2,1229,55.3069362150757,200.0,0.8128426384025731,0.6666666666666666
2,1230,55.31020032876484,200.0,0.8128906108806147,0.6666666666666666
2,1231,55.31342168164333,200.0,0.8129379549056532,0.6666666666666666
2,1232,55.316600831447786,200.0,0.8129846786747097,0.6666666666666666
2,1233,55.31973832870387,200.0,0.8130307902788256,0.6666666666666666
2,1234,55.322834716817866,200.0,0.8130762977044099,0.6666666666666666
2,1235,55.32589053216712,200.0,0.8131212088345673,0.6666666666666666
2,1236,55.32890630418941,200.0,0.8131655314504121,0.6666666666666666
2,1237,55.33188255547114,200.0,0.8132092732323648,0.6666666666666666
2,1238,55.33481980183456,200.0,0.8132524417614332,0.6666666666666666
2,1239,55.33771855242382,200.0,0.8132950445204774,0.6666666666666666
2,1240,55.34057930979002,200.0,0.8133370888954601,0.6666666666666666
2,1241,55.343402569975225,200.0,0.813378582176681,0.6666666666666666
2,1242,55.346188822595366,200.0,0.8134195315599952,0.6666666666666666
2,1243,55.34893855092223,200.0,0.8134599441480187,0.6666666666666666
2,1244,55.35165223196435,200.0,0.8134998269513164,0.6666666666666666
2,1245,55.35433033654696,200.0,0.8135391868895776,0.6666666666666666
2,1246,55.35697332939091,200.0,0.8135780307927764,0.6666666666666666
2,1247,55.359581669190646,200.0,0.8136163654023165,0.6666666666666666
2,1248,55.36215580869121,200.0,0.8136541973721642,0.6666666666666666
2,1249,55.36469619476427,200.0,0.8136915332699647,0.6666666666666666
2,1250,55.367203268483216,200.0,0.8137283795781466,0.6666666666666666
2,1251,55.36967746519736,200.0,0.813764742695012,0.6666666666666666
2,1252,55.37211921460517,200.0,0.8138006289358126,0.6666666666666666
2,1253,55.374528940826615,200.0,0.8138360445338138,0.6666666666666666
2,1254,55.37690706247459,200.0,0.8138709956413432,0.6666666666666666
2,1255,55.37925399272545,200.0,0.8139054883308288,0.6666666666666666
2,1256,55.38157013938876,200.0,0.813939528595822,0.6666666666666666
2,1257,55.383855904976,200.0,0.8139731223520099,0.6666666666666666
2,1258,55.38611168676858,200.0,0.8140062754382125,0.6666666666666666
2,1259,55.388337876884925,200.0,0.8140389936173703,0.6666666666666666
2,1260,55.39053486234671,200.0,0.8140712825775172,0.6666666666666666
2,1261,55.392703025144286,200.0,0.8141031479327415,0.6666666666666666
2,1262,55.394842742301314,200.0,0.8141345952241371,0.6666666666666666
2,1263,55.39695438593858,200.0,0.8141656299207402,0.6666666666666666
2,1264,55.399038323336974,200.0,0.8141962574204554,0.6666666666666666
2,1265,55.40109491699973,200.0,0.8142264830509705,0.6666666666666666
2,1266,55.40312452471378,200.0,0.814256312070658,0.6666666666666666
2,1267,55.40512749961055,200.0,0.8142857496694685,0.6666666666666666
2,1268,55.40710419022573,200.0,0.8143148009698099,0.6666666666666666
2,1269,55.40905494055852,200.0,0.8143434710274172,0.6666666666666666
2,1270,55.41098009012995,200.0,0.8143717648322101,0.6666666666666666
2,1271,55.41287997404063,200.0,0.8143996873091416,0.6666666666666666
2,1272,55.41475492302762,200.0,0.8144272433190339,0.6666666666666666
2,1273,55.41660526352069,200.0,0.8144544376594052,0.6666666666666666
2,1274,55.41843131769786,200.0,0.8144812750652862,0.6666666666666666
2,1275,55.42023340354016,200.0,0.8145077602100244,0.6666666666666666
2,1276,55.42201183488577,200.0,0.8145338977060803,0.6666666666666666
2,1277,55.42376692148351,200.0,0.8145596921058131,0.6666666666666666
2,1278,55.42549896904554,200.0,0.8145851479022559,0.6666666666666666
2,1279,55.42720827929946,200.0,0.8146102695298802,0.6666666666666666
2,1280,55.42889515003983,200.0,0.8146350613653548,0.6666666666666666
2,1281,55.43055987517886,200.0,0.8146595277282892,0.6666666666666666
2,1282,55.43220274479657,200.0,0.8146836728819715,0.6666666666666666
2,1283,55.43382404519038,200.0,0.8147075010340973,0.6666666666666666
2,1284,55.43542405892386,200.0,0.8147310163374861,0.6666666666666666
2,1285,55.43700306487514,200.0,0.8147542228907927,0.6666666666666666
2,1286,55.43856133828442,200.0,0.814777124739205,0.6666666666666666
2,1287,55.440099150801096,200.0,0.8147997258751378,0.6666666666666666
2,1288,55.4416167705302,200.0,0.8148220302389142,0.6666666666666666
2,1289,55.443114462078206,200.0,0.8148440417194391,0.6666666666666666
2,1290,55.44459248659839,200.0,0.8148657641548663,0.6666666666666666
2,1291,55.44605110183541,200.0,0.8148872013332532,0.6666666666666666
2,1292,55.44749056216956,200.0,0.8149083569932113,0.6666666666666666
2,1293,55.44891111866021,200.0,0.8149292348245446,0.6666666666666666
2,1294,55.45031301908896,200.0,0.814949838468884,0.6666666666666666
2,1295,55.45169650800195,200.0,0.8149701715203094,0.6666666666666666
2,1296,55.4530618267519,200.0,0.8149902375259664,0.6666666666666666
2,1297,55.45440921353943,200.0,0.8150100399866752,0.6666666666666666
2,1298,55.45573890345396,200.0,0.8150295823575306,0.6666666666666666
2,1299,55.45705112851401,200.0,0.8150488680484942,0.6666666666666666
2,1300,55.45834611770707,200.0,0.8150679004249812,0.6666666666666666
2,1301,55.45962409702884,200.0,0.8150866828084367,0.6666666666666666
2,1302,55.46088528952214,200.0,0.8151052184769068,0.6666666666666666
2,1303,55.4621299153151,200.0,0.8151235106656015,0.6666666666666666
2,1304,55.46335819165914,200.0,0.8151415625674515,0.6666666666666666
2,1305,55.46457033296615,200.0,0.8151593773336551,0.6666666666666666
2,1306,55.46576655084547,200.0,0.8151769580742217,0.6666666666666666
2,1307,55.46694705414022,200.0,0.8151943078585058,0.6666666666666666
2,1308,55.46811204896324,200.0,0.8152114297157352,0.6666666666666666
2,1309,55.46926173873256,200.0,0.8152283266355321,0.6666666666666666
2,1310,55.47039632420643,200.0,0.8152450015684282,0.6666666666666666
2,1311,55.47151600351784,200.0,0.8152614574263718,0.6666666666666666
2,1312,55.47262097220861,200.0,0.815277697083229,0.6666666666666666
2,1313,55.47371142326318,200.0,0.8152937233752803,0.6666666666666666
2,1314,55.47478754714175,200.0,0.8153095391017076,0.6666666666666666
2,1315,55.47584953181314,200.0,0.8153251470250767,0.6666666666666666
2,1316,55.476897562787215,200.0,0.8153405498718153,0.6666666666666666
2,1317,55.4779318231468,200.0,0.8153557503326798,0.6666666666666666
2,1318,55.47895249357932,200.0,0.8153707510632227,0.6666666666666666
2,1319,55.47995975240792,200.0,0.8153855546842479,0.6666666666666666
2,1320,55.48095377562224,200.0,0.8154001637822644,0.6666666666666666
2,1321,55.481934736908826,200.0,0.8154145809099328,0.6666666666666666
2,1322,55.48290280768101,200.0,0.8154288085865041,0.6666666666666666
2,1323,55.48385815710861,200.0,0.8154428492982569,0.6666666666666666
2,1324,55.48480095214707,200.0,0.8154567054989251,0.6666666666666666
2,1325,55.48573135756631,200.0,0.8154703796101219,0.6666666666666666
2,1326,55.48664953597919,200.0,0.8154838740217586,0.6666666666666666
2,1327,55.48755564786964,200.0,0.8154971910924576,0.6666666666666666
2,1328,55.48844985162034,200.0,0.8155103331499594,0.6666666666666666
2,1329,55.48933230354011,200.0,0.8155233024915252,0.6666666666666666
2,1330,55.49020315789098,200.0,0.8155361013843344,0.6666666666666666
2,1331,55.4910625669148,200.0,0.8155487320658763,0.6666666666666666
2,1332,55.49191068085959,200.0,0.8155611967443367,0.6666666666666666
2,1333,55.49274764800556,200.0,0.8155734975989807,0.6666666666666666
2,1334,55.49357361469072,200.0,0.815585636780529,0.6666666666666666
2,1335,55.49438872533623,200.0,0.8155976164115306,0.6666666666666666
2,1336,55.495193122471406,200.0,0.8156094385867301,0.6666666666666666
2,1337,55.49598694675836,200.0,0.8156211053734298,0.6666666666666666
2,1338,55.496770337016365,200.0,0.8156326188118481,0.6666666666666666
2,1339,55.49754343024592,200.0,0.8156439809154729,0.6666666666666666
2,1340,55.49830636165246,200.0,0.81565519367141,0.6666666666666666
2,1341,55.49905926466976,200.0,0.8156662590407275,0.6666666666666666
2,1342,55.49980227098308,200.0,0.8156771789587958,0.6666666666666666
2,1343,55.50053551055197,200.0,0.815687955335622,0.6666666666666666
2,1344,55.50125911163279,200.0,0.8156985900561821,0.6666666666666666
2,1345,55.50197320080097,200.0,0.8157090849807475,0.6666666666666666
2,1346,55.50267790297292,200.0,0.8157194419452068,0.6666666666666666
